Patient,module,immune,stromal_fibroblast,tumor_epithelial,stromal_minus_tumor,immune_minus_tumor,fibroblast_minus_nonfibroblast,nonfibroblast,tme_like,tme_minus_tumor
MGH2603,tumor_aggressive,-0.364325735226333,-0.316479804529773,1.66340333854384,-1.97988314307361,-2.02772907377017,-0.768095882985392,0.451616078455619,-0.352008846646777,-2.01541218519061
MGH2626,caf_mycaf,-0.107105826667641,1.83215627171176,-0.621412781475725,2.45356905318748,0.514306954808084,2.25052329820206,-0.418367026490302,0.715774982352605,1.33718776382833
MGH2626,pancaf_matrix,-0.186802561808431,1.80820143519978,-0.755727046854999,2.56392848205478,0.568924485046568,2.07428122861699,-0.266079793417212,0.789121443943192,1.54484849079819
MGH2626,myeloid_macrophage,0.622182495197363,-0.13439941060492,-0.52467241000928,0.390272999404359,1.14685490520664,0.0377464004571474,-0.172145811062068,0.0821518648599295,0.606824274869209
MGH2626,spp1_tam,0.174917995148104,-0.156422615081801,0.336384961250063,-0.492807576331864,-0.161466966101958,-0.460733002207487,0.304310387125685,-0.0411610719600749,-0.377546033210138
MGH2626,tgfb_emt,-0.0860412492056404,0.79789775801633,-0.557753760575863,1.35565151859219,0.471712511370223,1.03679080940297,-0.238893051386643,0.633952448156374,1.19170620873224
MGH2626,ifn_apc,0.56845414616964,-0.165342330559827,-0.14089068062456,-0.0244516499352665,0.7093448267942,-0.126877557828668,-0.0384647727311585,-0.0718699342826848,0.0690207463418756
MGH2626,immune_core,-0.167727238677764,-0.385944213788008,-0.652789226268755,0.266845012480747,0.485061987590992,0.12496191062385,-0.510906124411857,-0.317163682346618,0.335625543922137
MGH2626,t_cell,0.130790540654948,-0.42351800008135,-0.955732118789674,0.532214118708324,1.08652265944462,0.245860805208432,-0.669378805289781,-0.226245720361529,0.729486398428145
MGH2626,b_plasma,0.0249204459456954,0.101407905433153,-0.490885083965587,0.592292989398739,0.515805529911282,0.428011508811708,-0.326603603378555,0.025364420785749,0.516249504751336
MGH2626,tumor_epithelial,-0.349691827894439,-0.312280272923692,1.36252655418241,-1.6748068271061,-1.71221838207685,-0.850421448091052,0.53814117516736,-0.32684153236279,-1.6893680865452
MGH2626,tumor_aggressive,-0.429262175692938,-0.415470313017139,0.308513067200411,-0.72398338021755,-0.737775242893349,-0.281668845934968,-0.133801467082171,-0.422366244355039,-0.73087931155545
MGH2675,caf_mycaf,-0.462222590352872,0.906543670083197,-0.716364985578093,1.62290865566129,0.254142395225221,1.54868623087899,-0.642142560795795,0.0669164676710019,0.783281453249095
MGH2675,pancaf_matrix,-0.489138409412476,1.11725883207932,-0.727328564131033,1.84458739621035,0.238190154718557,1.67929945660669,-0.562040624527371,-0.0555704395614602,0.671758124569572
MGH2675,myeloid_macrophage,-0.219496423369567,-0.319192572485293,-0.489884340410683,0.17069176792539,0.270387917041116,0.066517210664193,-0.385709783149486,-0.305215078837175,0.184669261573508
MGH2675,spp1_tam,-0.496015274407303,-0.440251070626469,0.46885378553827,-0.909104856164739,-0.964869059945573,-0.530036185498113,0.0897851148716445,-0.444419997560554,-0.913273783098824
MGH2675,tgfb_emt,-0.228663798014522,0.318396141318596,-0.362870327174332,0.681266468492928,0.134206529159809,0.628344088763625,-0.309947947445029,0.177806623800936,0.540676950975268
MGH2675,ifn_apc,-0.239040667195258,-0.387444331116486,-0.336593806688617,-0.0508505244278694,0.0975531394933584,-0.0651011617560471,-0.322343169360439,-0.346389755057266,-0.00979594836864983
MGH2675,immune_core,0.184947144416714,0.0724793753110414,-0.13903975353416,0.211519128845202,0.323986897950874,0.0772572348819679,-0.00477785957092643,0.0846139186701797,0.22365367220434
MGH2675,t_cell,0.64873803688613,0.152271521239894,-0.254229931830478,0.406501453070372,0.902967968716608,0.210194882938083,-0.0579233616981891,0.199430211305159,0.453660143135637
MGH2675,b_plasma,0.252842003513747,0.326035235182091,-0.0844979799976133,0.410533215179704,0.337339983511361,0.395332320170748,-0.0692970849886575,0.318315287081263,0.402813267078877
MGH2675,tumor_epithelial,-0.67713439008251,-0.644923789861627,0.270977324962152,-0.915901114823779,-0.948111715044662,-0.518929219571516,-0.12599457029011,-0.65993249289758,-0.930909817859732
MGH2675,tumor_aggressive,-0.491877128523381,-0.463709469581367,0.409830556357012,-0.873540025938379,-0.901707684880394,-0.590337972038139,0.126628502456773,-0.479053704174895,-0.888884260531907
MGH2692,caf_mycaf,-0.478668464579879,0.584916971361484,-0.719754098502215,1.3046710698637,0.241085633922336,1.25328524939531,-0.668368278033827,-0.0337886571433108,0.685965441358904
MGH2692,pancaf_matrix,-0.473409917715524,0.342908269080228,-0.697519779945717,1.04042804902595,0.224109862230193,0.893190726870287,-0.550282457790059,0.0188336103147151,0.716353390260432
MGH2692,myeloid_macrophage,0.454573666442517,-0.244678764596994,-0.340216994384386,0.0955382297873923,0.794790660826903,-0.0111465195882541,-0.23353224500874,0.0082996753227088,0.348516669707095
MGH2692,spp1_tam,-0.389347614815004,-0.533512084161759,-0.350354415552029,-0.183157668609729,-0.0389931992629746,-0.173826458279545,-0.359685625882213,-0.469699220790132,-0.119344805238102
MGH2692,tgfb_emt,-0.122332757172006,0.158523770655778,-0.337774086260586,0.496297856916364,0.21544132908858,0.312024294571052,-0.153500523915274,0.0117578499924678,0.349531936253054
MGH2692,ifn_apc,0.381766119720101,-0.126804758651701,-0.250860207391165,0.124055448739464,0.632626327111265,0.0572327023123047,-0.184037460964005,0.0882944632878293,0.339154670678994
MGH2692,immune_core,0.441446538464437,0.0725305129648892,-0.0930480679232277,0.165578580888117,0.534494606387665,0.102612315283029,-0.0300818023181398,0.120819789410398,0.213867857333626
MGH2692,t_cell,1.01059638823735,0.21276071974088,-0.170301221234038,0.383061940974918,1.18089760947139,0.190064134927281,0.0226965848135998,0.471497149442402,0.641798370676439
MGH2692,b_plasma,-0.0775008802935282,-0.0156303102133818,0.652406932208049,-0.66803724242143,-0.729907812501577,-0.290128742813276,0.274498432599895,-0.0502293948828261,-0.702636327090875
MGH2692,tumor_epithelial,-0.641714495945837,-0.522689685430616,0.308752624057985,-0.831442309488601,-0.950467120003822,-0.252010440665864,-0.270679244764752,-0.625712727969142,-0.934465352027127
MGH2692,tumor_aggressive,-0.527785608144489,-0.457574489471382,-0.0929366911430773,-0.364637798328305,-0.434848917001412,-0.109366909841307,-0.348207579630075,-0.51663985978555,-0.423703168642472
MGH2762,caf_mycaf,0.00848301981860867,1.59578810665989,-0.603011207373894,2.19879931403379,0.611494227192502,1.97477335784068,-0.378985251180792,0.443625722683423,1.04663693005732
MGH2762,pancaf_matrix,0.250599295540485,1.81304149315742,-0.635333559930234,2.44837505308765,0.885932855470719,2.16426420941227,-0.351222716254855,0.695197971459261,1.3305315313895
MGH2762,myeloid_macrophage,0.722594926230361,-0.272474867963776,-0.473755721924864,0.201280853961088,1.19635064815523,-0.1150481484785,-0.157426719485276,-0.0158186706920322,0.457937051232832
MGH2762,spp1_tam,0.079579970085127,-0.404333124912036,0.0829213216800327,-0.487254446592069,-0.00334135159490566,-0.485583770794616,0.0812506458825798,-0.254087660770811,-0.337008982450844
MGH2762,tgfb_emt,0.12892098858681,0.687682061487442,-0.139198066272191,0.826880127759634,0.268119054859001,0.703156806999427,-0.0154747455119846,0.304302777971418,0.443500844243609
MGH2762,ifn_apc,0.740506121553728,-0.194885509347138,-0.150280121878989,-0.0446053874681489,0.890786243432717,-0.187808686136117,-0.00707682321102071,0.0360095988866398,0.186289720765629
MGH2762,immune_core,0.832718938231473,-0.0539778006461374,-0.183870211205372,0.129892410559234,1.01658914943684,-0.0966315423649254,0.0426537417187879,0.200849847964209,0.384720059169581
MGH2762,t_cell,1.91727093377903,0.0196688984445729,-0.297691220745067,0.31736011918964,2.21496215452409,-0.158028761497522,0.177697659942095,0.420797508702182,0.718488729447248
MGH2762,b_plasma,0.09119176356627,0.355078562698206,0.0159049546295324,0.339173608068673,0.0752868089367375,0.321902393317144,0.0331761693810618,0.155051134090804,0.139146179461271
MGH2762,tumor_epithelial,-0.636894552601906,-0.629813785126419,0.543326115501252,-1.17313990062767,-1.18022066810316,-0.504216869065649,-0.125596916060771,-0.636894552601906,-1.18022066810316
MGH2762,tumor_aggressive,-0.506466462488496,-0.499328845862639,0.634278799157512,-1.13360764502015,-1.14074526164601,-0.342796853341928,-0.15653199252071,-0.505817605177525,-1.14009640433504
MGH2766,caf_mycaf,-0.0554332863941077,0.88379828665217,-0.705040546990148,1.58883883364232,0.64960726059604,1.20971413605823,-0.325915849406058,0.312713793226249,1.0177543402164
MGH2766,pancaf_matrix,0.188742112269006,0.673668370650574,-0.780171315631775,1.45383968628235,0.968913427900781,0.766070176877916,-0.0924018062273424,0.248809414347677,1.02898072997945
MGH2766,myeloid_macrophage,0.233917101140318,-0.478044973773519,-0.516140849178059,0.0380958754045398,0.750057950318377,-0.274726116025142,-0.203318857748377,-0.0810724976295606,0.435068351548498
MGH2766,spp1_tam,-0.289602488920394,-0.009960175833128,1.69817440990649,-1.70813458573962,-1.98777689882688,-0.20087691180503,0.190916735971902,-0.200638707617385,-1.89881311752387
MGH2766,tgfb_emt,0.231684554617222,0.449041102300405,-0.46457042666698,0.913611528967385,0.696254981284202,0.437064245867547,0.0119768564328587,0.340632530956572,0.805202957623551
MGH2766,ifn_apc,0.406421546459519,-0.355799721408851,-0.441438869538825,0.0856391481299742,0.847860415998344,-0.148288226856179,-0.207511494552671,-0.175749368361962,0.265689501176863
MGH2766,immune_core,0.536619778758991,-0.333919341615536,-0.35447945188546,0.0205601102699243,0.891099230644451,-0.226417046237316,-0.107502295378219,0.0615305391430909,0.416009991028551
MGH2766,t_cell,2.08634675111084,-0.621779928169661,-0.84676187015014,0.224981941980479,2.93310862126098,-0.635127056222324,0.0133471280526632,0.359205438450912,1.20596730860105
MGH2766,b_plasma,0.0254599966671521,-0.294601517858594,-0.418571137817777,0.123969619959182,0.444031134484929,0.0656921011148665,-0.360293618973461,-0.285116551901571,0.133454585916206
MGH2766,tumor_epithelial,-0.679533383657797,-0.62653683477247,1.02803077175018,-1.65456760652265,-1.70756415540797,-0.47299750493817,-0.153539329834301,-0.643080697047507,-1.67111146879768
MGH2766,tumor_aggressive,-0.569617265300407,-0.469304295553425,0.426495539969371,-0.895799835522796,-0.996112805269778,-0.321238292000272,-0.148066003553153,-0.476755772514957,-0.903251312484328
MGH2784,caf_mycaf,-0.547411491097295,1.66238290686249,-0.765360165610517,2.427743072473,0.217948674513222,2.38080717985703,-0.718424272994546,0.023612969337189,0.788973134947705
MGH2784,pancaf_matrix,-0.331680786064981,1.30182609146083,-0.84628645949747,2.1481125509583,0.514605673432489,1.81705904064905,-0.515232949188218,0.135296472769601,0.981582932267071
MGH2784,myeloid_macrophage,2.0143834934996,-0.370965518118166,-0.595808880894948,0.224843362776782,2.61019237439455,-0.557291978713077,0.186326460594911,0.296419771224908,0.892228652119856
MGH2784,spp1_tam,0.776626145960622,-0.481510877468974,0.0849790823849075,-0.566489959853881,0.691647063575715,-0.589229560854741,0.107718683385767,-0.283978948041091,-0.368958030425998
MGH2784,tgfb_emt,-0.0342749992808775,0.6471485260481,-0.443788271886335,1.09093679793443,0.409513272605457,1.01425104928593,-0.367102523237833,0.297060934704124,0.740849206590458
MGH2784,ifn_apc,0.99768189173708,-0.19038469797958,0.188144095622167,-0.378528793601747,0.809537796114914,-0.634824445699759,0.444439747720179,0.324392079745371,0.136247984123204
MGH2784,immune_core,0.907243888709761,-0.0701527438314302,-0.149991838728948,0.0798390948975177,1.05723572743871,-0.223856504857887,0.153703761026457,0.210331139322452,0.360322978051399
MGH2784,t_cell,1.5459925675926,0.0657175095640034,-0.588370177033342,0.654087686597346,2.13436274462594,0.086114306176313,-0.0203967966123095,0.284065777530633,0.872435954563975
MGH2784,b_plasma,0.00896527012380611,-0.384245394861991,-0.320534777503668,-0.0637106173583227,0.329500047627474,-0.0775822879810327,-0.306663106880958,-0.288588288156339,0.0319464893473292
MGH2784,tumor_epithelial,-0.534335608472097,-0.570939552879158,1.54510876167589,-2.11604831455505,-2.07944437014799,-0.792886307772731,0.221946754893573,-0.552637580675627,-2.09774634235152
MGH2784,tumor_aggressive,-0.484846488574002,-0.482440160498961,0.512913052392058,-0.995353212891019,-0.99775954096606,-0.298887906117005,-0.183552254381956,-0.483643324536482,-0.996556376928539
MGH2893,caf_mycaf,-0.335729870835739,1.36915710233203,-0.776486208724324,2.14564331105635,0.440756337888585,1.97851406305541,-0.609356960723385,0.351227461919395,1.12771367064372
MGH2893,pancaf_matrix,-0.309630991083031,1.20454222150441,-0.857781099579548,2.06232332108396,0.548150108496517,1.75991355995688,-0.555371338452471,0.338848122479019,1.19662922205857
MGH2893,myeloid_macrophage,1.10321260316972,-0.234813492924689,-0.622132912355284,0.387319419430595,1.72534551552501,0.2439010395375,-0.478714532462188,-0.124144280879392,0.497988631475892
MGH2893,spp1_tam,0.190906825188659,-0.450864914715596,-0.106639216322641,-0.344225698392955,0.2975460415113,-0.379668428695835,-0.0711964860197611,-0.298952690187607,-0.192313473864965
MGH2893,tgfb_emt,-0.230730231623279,0.516744242252865,-0.553649912600002,1.07039415485287,0.322919680976723,1.00253044438579,-0.485786202132924,0.100193674202389,0.653843586802391
MGH2893,ifn_apc,0.382656635640882,-0.339435290053502,-0.445867099772159,0.106431809718658,0.828523735413041,0.0738886041798534,-0.413323894233355,-0.21307289034257,0.23279420942959
MGH2893,immune_core,0.110934244391635,-0.0670348506444989,-0.386495016808961,0.319460166164462,0.497429261200595,0.119400040042195,-0.186434890686694,0.00152133416888871,0.388016350977849
MGH2893,t_cell,0.303415362971319,-0.0800363178646422,-0.58916848617617,0.509132168311528,0.892583849147489,0.21058615990013,-0.290622477764772,-0.0228540473472499,0.56631443882892
MGH2893,b_plasma,-0.299858537860041,0.0419890813107594,0.0584709433016185,-0.0164818619908591,-0.35832948116166,0.211694737613173,-0.169705656302413,-0.169705656302413,-0.228176599604032
MGH2893,tumor_epithelial,-0.629359700091879,-0.589645242252239,1.49922472999465,-2.08886997224689,-2.12858443008653,-1.29496182325856,0.70531658100632,-0.614038860533843,-2.11326359052849
MGH2893,tumor_aggressive,-0.416011157406204,-0.428994343129752,0.716185832687805,-1.14518017581756,-1.13219699009401,-0.661445259890816,0.232450916761064,-0.428994343129752,-1.14518017581756
MGH2924,caf_mycaf,-0.45330575802592,0.948535840418675,-0.755915862083843,1.70445170250252,0.302610104057923,1.52711000496198,-0.578574164543301,-0.0749148859029442,0.681000976180899
MGH2924,pancaf_matrix,-0.322288557274857,0.691300356790754,-0.80320927459377,1.49450963138452,0.480920717318912,1.22582592307614,-0.534525566285384,0.00125603978180781,0.804465314375577
MGH2924,myeloid_macrophage,0.17554462828535,-0.420854667440761,-0.590465618998051,0.16961095155729,0.7660102472834,0.0180802503420435,-0.438934917782805,-0.276716235288948,0.313749383709102
MGH2924,spp1_tam,-0.393652664067241,-0.35636529234974,0.209468990477955,-0.565834282827695,-0.603121654545196,-0.123797937683462,-0.232567354666279,-0.379109459136878,-0.588578449614833
MGH2924,tgfb_emt,-0.11767029837162,0.253936524205894,-0.54097446955645,0.794910993762343,0.42330417118483,0.749277806641609,-0.495341282435715,-0.0723565754143954,0.468617894142054
MGH2924,ifn_apc,0.765088292374841,0.126431813223379,0.294353784234648,-0.167921971011269,0.470734508140193,-0.239422054130138,0.365853867353517,0.406784050004752,0.112430265770104
MGH2924,immune_core,0.0315366229537385,-0.273702022580494,-0.386576347354589,0.112874324774095,0.418112970308327,0.0050079616331265,-0.27870998421362,-0.170569776107306,0.216006571247283
MGH2924,t_cell,0.352642477443796,-0.339998795782833,-0.636714080864841,0.296715285082008,0.989356558308636,0.112575255545185,-0.452574051328018,-0.255767092614773,0.380946988250068
MGH2924,b_plasma,0.509587147204472,-0.106710683470264,-0.231346768370607,0.124636084900342,0.740933915575079,0.0660307039568665,-0.172741387427131,-0.0257999896540774,0.205546778716529
MGH2924,tumor_epithelial,-0.487422528400484,-0.499833893873701,0.557978317647627,-1.05781221152133,-1.04540084604811,-0.373141515181873,-0.126692378691827,-0.488333382328569,-1.0463116999762
MGH2924,tumor_aggressive,-0.380446696994789,-0.392619536027174,0.568466570181774,-0.961086106208948,-0.948913267176562,-0.458194980394701,0.0655754443675267,-0.385503760971904,-0.953970331153677
MGH2927,caf_mycaf,-0.480651967279153,0.470069289928685,-0.752778739371985,1.22284802930067,0.272126772092832,1.15918319783379,-0.689113907905101,-0.029730628854908,0.723048110517077
MGH2927,pancaf_matrix,-0.363394069315738,0.50901158285137,-0.714350546770035,1.2233621296214,0.350956477454297,1.01564876704562,-0.506637184194255,-0.00625909390248287,0.708091452867552
MGH2927,myeloid_macrophage,1.42268055836727,-0.15284215436601,-0.374639912065192,0.221797757699182,1.79732047043246,-0.183801025000362,0.0309588706343518,0.192962801991089,0.567602714056282
MGH2927,spp1_tam,0.79809867295814,-0.0524203791519409,0.263560530014013,-0.315980909165954,0.534538142944126,-0.333460857644766,0.281040478492825,0.0790563072662283,-0.184504222747785
MGH2927,tgfb_emt,-0.0750077366037351,0.244964248224557,-0.0652652871585127,0.31022953538307,-0.0097424494452224,0.319971984828292,-0.0750077366037351,0.0801834311875261,0.145448718346039
MGH2927,ifn_apc,0.192774499956766,-0.313056730391784,-0.512348381058762,0.199291650666978,0.705122881015529,0.036095437480035,-0.349152167871819,-0.216087705343551,0.296260675715211
MGH2927,immune_core,0.114297274516497,-0.137599506830728,-0.144476679556998,0.00687717272626923,0.258773954073494,-0.0546806862341172,-0.0829188205966112,-0.022798991372627,0.121677688184371
MGH2927,t_cell,0.423460362006845,-0.148136000260344,-0.119911187511281,-0.0282248127490634,0.543371549518126,-0.14609841828486,-0.00203758197548355,0.0111932030194837,0.131104390530764
MGH2927,b_plasma,-0.128644931650063,-0.153273195752329,0.0789455855514983,-0.232218781303827,-0.207590517201561,-0.100093188129645,-0.0531800076226838,-0.146168220221645,-0.225113805773143
MGH2927,tumor_epithelial,-0.413517320578703,-0.487953765480762,0.429691208884539,-0.917644974365301,-0.843208529463242,-0.426155589209782,-0.0617981762709802,-0.4530948953328,-0.882786104217339
MGH2927,tumor_aggressive,-0.360868824554825,-0.352445197258428,0.119127446364944,-0.471572643623372,-0.479996270919769,-0.277569690122333,-0.0748755071360949,-0.352445197258428,-0.471572643623372
MGH2997,caf_mycaf,-0.290930564603882,0.666704674952846,-0.775026372101653,1.4417310470545,0.484095807497771,1.28079783735105,-0.614093162398205,0.0511077627579106,0.826134134859564
MGH2997,pancaf_matrix,-0.136517465205114,0.249367869301257,-0.826523019630859,1.07589088893212,0.690005554425745,0.972387610712557,-0.7230197414113,-0.00339866245354618,0.823124357177313
MGH2997,myeloid_macrophage,0.793858228324004,-0.377428009054868,-0.209083568302338,-0.16834444075253,1.00294179662634,-0.426034423153186,0.0486064140983178,-0.175396460980061,0.033687107322277
MGH2997,spp1_tam,0.215829108770238,-0.501219110691836,-0.170651494843783,-0.330567615848053,0.386480603614021,-0.377045415298276,-0.12417369539356,-0.457317457124823,-0.28666596228104
MGH2997,tgfb_emt,-0.162670248888976,0.121350918100921,-0.488562236147372,0.609913154248293,0.325891987258396,0.53948767073715,-0.418136752636229,-0.0434069977519512,0.445155238395421
MGH2997,ifn_apc,0.0269141086088,-0.501249410835726,-0.61976531192716,0.118515901091435,0.64667942053596,0.0586335265914131,-0.559882937427139,-0.397200386623813,0.222564925303347
MGH2997,immune_core,0.314783884923959,-0.0153283470965965,-0.251563450471478,0.236235103374882,0.566347335395437,0.0519740535332117,-0.0673024006298082,0.0686872680781776,0.320250718549656
MGH2997,t_cell,0.256029396008764,-0.0128365815025466,-0.437699579856875,0.424862998354328,0.693728975865639,0.154576950065486,-0.167413531568032,0.15137731629865,0.589076896155525
MGH2997,b_plasma,-0.257265637514668,-0.20046820670527,-0.205120679335897,0.00465247263062749,-0.0521449581787707,0.0408585420686327,-0.241326748773902,-0.210363520254307,-0.00524284091840935
MGH2997,tumor_epithelial,-0.629543681510355,-0.552715690327352,1.47531587134466,-2.02803156167201,-2.10485955285501,-0.959007457690036,0.406291767362684,-0.589207735420455,-2.06452360676511
MGH2997,tumor_aggressive,-0.509089984447352,-0.496436196477551,-0.100922266281466,-0.395513930196084,-0.408167718165885,-0.183338571509774,-0.313097624967776,-0.500896289635618,-0.399974023354152
